id,persona,question,answer,context,disease_phase,tags,source_file,chunk_index,pass_num,judge_score
chikungunya_qa_0717,Médica,Qual é a proporção de casos prováveis de chikungunya em Minas Gerais até maio de 2023?,"A proporção de casos prováveis de chikungunya é de 16,1%.","Proporção de casos prováveis de 16,1%",Fase Aguda,"#Epidemiologia, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,75,1,90.0
chikungunya_qa_0718,Paciente,Qual é o risco para o recém-nascido se a mãe tiver chikungunya perto do parto?,"Se a mãe apresentar infecção aguda próxima ao parto, o recém-nascido pode ter um risco de transmissão vertical de cerca de 50% e 90% dos afetados podem desenvolver manifestações graves, especialmente complicações neurológicas.","O CHIKV representa grande risco para o RN se a mãe apresentar infecção aguda próxima ao parto. O risco de transmissão vertical descrito na literatura é de cerca de 50%, sendo que 90% dos afetados podem desenvolver manifestações graves, em especial, complicações neurológicas.",Fase Aguda,"#Sintomas, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,75,3,100.0
chikungunya_qa_0719,Paciente,Quantos óbitos confirmados pela chikungunya ocorreram em Minas Gerais?,Houve 23 óbitos confirmados pela chikungunya no estado de Minas Gerais.,23 óbitos confirmados pela doença no estado,Fase Aguda,"#Epidemiologia, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,75,3,95.0
chikungunya_qa_0720,Médica,Quantos óbitos confirmados pela chikungunya ocorreram em Minas Gerais até maio de 2023?,Foram confirmados 23 óbitos pela doença no estado de Minas Gerais até maio de 2023.,23 óbitos confirmados pela doença no estado,Fase Aguda,"#Epidemiologia, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,75,4,100.0
chikungunya_qa_0721,Paciente,Quais sintomas podem aparecer se eu tiver chikungunya perto do parto?,"Se você tiver chikungunya perto do parto, pode apresentar febre acima de 38,5°C e dor nas articulações intensa que não pode ser explicada por outras causas.","Gestantes que, em até 07 dias (D7) antes do parto, preencham a definição de caso suspeito de Chikungunya, apresentando febre acima de 38,5°C, artralgia ou artrite intensa não explicada por outras causas.",Fase Aguda,"#Sintomas, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,76,1,100.0
chikungunya_qa_0722,Paciente,O que acontece se eu tiver febre alta e dor nas articulações após o parto?,"Após o parto, se você tiver febre acima de 38,5°C e dor nas articulações intensa, pode ser um sinal de chikungunya e é importante buscar atendimento médico.","Puérperas que, em até 02 dias (D2) após o parto, preencham a definição de caso suspeito de Chikungunya, apresentando febre acima de 38,5°C, artralgia ou artrite intensa não explicada por outras causas.",Fase Aguda,"#Sintomas, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,76,1,95.0
chikungunya_qa_0723,Médica,Quais são os critérios para suspeita de chikungunya em gestantes?,"Os critérios para suspeita de chikungunya em gestantes incluem a presença de febre acima de 38,5°C e dor intensa nas articulações, ocorrendo até 7 dias antes do parto.","Gestantes que, em até 07 dias (D7) antes do parto, preencham a definição de caso suspeito de Chikungunya, apresentando febre acima de 38,5°C, artralgia ou artrite intensa não explicada por outras causas.",Fase Aguda,"#Diagnóstico, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,76,1,95.0
chikungunya_qa_0724,Médica,Quais critérios devem ser observados em puérperas para suspeita de chikungunya?,"Em puérperas, deve-se observar a presença de febre acima de 38,5°C e dor intensa nas articulações nos 2 dias após o parto para considerar a suspeita de chikungunya.","Puérperas que, em até 02 dias (D2) após o parto, preencham a definição de caso suspeito de Chikungunya, apresentando febre acima de 38,5°C, artralgia ou artrite intensa não explicada por outras causas.",Fase Aguda,"#Diagnóstico, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,76,1,95.0
chikungunya_qa_0725,Paciente,Quais são os sintomas que podem indicar chikungunya antes do parto?,"Os sintomas que podem indicar chikungunya antes do parto incluem febre acima de 38,5°C e dor nas articulações intensa que não pode ser explicada por outras causas.","Gestantes que, em até 07 dias (D7) antes do parto, preencham a definição de caso suspeito de Chikungunya, apresentando febre acima de 38,5°C, artralgia ou artrite intensa não explicada por outras causas.",Fase Aguda,"#Sintomas, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,76,2,95.0
chikungunya_qa_0726,Paciente,Quais são os sintomas que eu devo ficar atenta se eu estiver grávida e perto do parto?,"Você deve ficar atenta se tiver febre acima de 38,5°C, dor nas articulações ou artrite intensa que não possa ser explicada por outras causas.","Gestantes que, em até 07 dias (D7) antes do parto, preencham a definição de caso suspeito de Chikungunya, apresentando febre acima de 38,5°C, artralgia ou artrite intensa não explicada por outras causas.",Fase Aguda,"#Sintomas, #Gestantes",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,76,3,95.0
chikungunya_qa_0727,Paciente,O que significa ter trabalho de parto pré-termo se eu tiver chikungunya?,"Trabalho de parto pré-termo significa que você pode entrar em trabalho de parto antes do tempo esperado, o que pode complicar a infecção aguda da chikungunya durante o segundo ou terceiro trimestre da gestação.",Trabalho de parto pré-termo pode ocorrer complicando a infecção aguda materna no 2º ou 3º trimestre de gestação.,Fase Aguda,"#Complicações, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,1,95.0
chikungunya_qa_0728,Médica,Quais complicações podem ocorrer em gestantes infectadas pelo CHIKV durante o trabalho de parto?,"Durante o trabalho de parto de gestantes infectadas, existe um aumento do risco de sofrimento fetal, especialmente em casos de infecção aguda.",Durante o trabalho de parto de gestantes infectadas existe mais risco de sofrimento fetal.,Fase Aguda,"#Complicações, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,1,95.0
chikungunya_qa_0729,Médica,Qual é a relação entre a infecção por CHIKV e o risco de perda fetal?,"A infecção por CHIKV pode levar à perda fetal, que inclui abortamento ou óbito fetal, especialmente em casos com febre elevada e persistente.","Embora não haja evidências de efeitos teratogênicos associados à infecção pelo CHIKV, pode ocorrer perda fetal (abortamento ou óbito fetal). Na maioria das vezes, esses casos ocorrem nos quadros mais sintomáticos, em especial com febre elevada e persistente.",Fase Crônica/Subaguda,"#RiscoGestante, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,1,100.0
chikungunya_qa_0730,Paciente,Como a chikungunya pode afetar o parto?,"A chikungunya pode levar a um trabalho de parto pré-termo, complicando a infecção materna, e durante o parto, há um risco maior de sofrimento fetal.",Trabalho de parto pré-termo pode ocorrer complicando a infecção aguda materna no 2º ou 3º trimestre de gestação. Durante o trabalho de parto de gestantes infectadas existe mais risco de sofrimento fetal.,Fase Aguda,"#Parto, #Complicações",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,2,95.0
chikungunya_qa_0731,Médica,Quais são as implicações da chikungunya na gestação?,"O curso da infecção na gestante não difere do descrito para adultos, mas é crucial o monitoramento diário. A infecção pode levar a perda fetal, especialmente em quadros sintomáticos com febre elevada, e ao trabalho de parto pré-termo, aumentando o risco de sofrimento fetal.","O curso da infecção na gestante não é diferente do descrito para adultos, mas é importante o monitoramento diário das gestantes com suspeita de chikungunya. Embora não haja evidências de efeitos teratogênicos associados à infecção pelo CHIKV, pode ocorrer perda fetal (abortamento ou óbito fetal). Trabalho de parto pré-termo pode ocorrer complicando a infecção aguda materna no 2º ou 3º trimestre de gestação. Durante o trabalho de parto de gestantes infectadas existe mais risco de sofrimento fetal.",Fase Aguda,"#Gestação, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,2,100.0
chikungunya_qa_0732,Médica,Quais diagnósticos diferenciais devem ser considerados na suspeita de chikungunya em gestantes?,"A suspeita de infecção pelo CHIKV exige investigação de outras doenças exantemáticas, especialmente o diagnóstico diferencial com outras arboviroses como dengue e Zika, além das infecções do grupo STORCH.","Vale ressaltar que a suspeita de infecção pelo CHIKV exige investigação das outras doenças exantemáticas, em especial diagnóstico diferencial com outras arboviroses (dengue e Zika) e as infecções do grupo STORCH.",Fase Aguda,"#DiagnósticoDiferencial, #Arboviroses",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,2,100.0
chikungunya_qa_0733,Médica,Quais são os critérios para monitoramento de gestantes com chikungunya?,"O monitoramento deve ser diário e deve incluir a avaliação de sinais que indiquem risco de sofrimento fetal ou viremia próxima ao período do parto, necessitando acompanhamento em leito de internação se esses sinais forem verificados.","é importante o monitoramento diário das gestantes com suspeita de chikungunya. Caso sejam verificadas situações que indiquem risco de sofrimento fetal ou viremia próxima ao período do parto, é necessário o acompanhamento em leito de internação.",Fase Aguda,"#Monitoramento, #Gestação",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,3,100.0
chikungunya_qa_0734,Médica,Qual é a relação entre a infecção por CHIKV e o risco de complicações durante o parto?,"Durante o trabalho de parto de gestantes infectadas, existe um aumento do risco de sofrimento fetal, especialmente em quadros mais sintomáticos.",durante o trabalho de parto de gestantes infectadas existe mais risco de sofrimento fetal.,Fase Aguda,"#Complicações, #Parto",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,3,95.0
chikungunya_qa_0735,Paciente,Quais cuidados devo ter se suspeitar de chikungunya durante a gravidez?,"Se você suspeitar de chikungunya durante a gravidez, é fundamental que você tenha um monitoramento diário. É importante observar qualquer sinal que indique risco de sofrimento fetal ou viremia próxima ao período do parto, pois nesses casos, o acompanhamento deve ser feito em leito de internação. Embora não haja evidências de efeitos teratogênicos associados à infecção pelo CHIKV, é importante estar ciente de que pode ocorrer perda fetal, como abortamento ou óbito fetal, especialmente em quadros mais sintomáticos, que incluem febre elevada e persistente. Além disso, o trabalho de parto pré-termo pode ocorrer e complicar a infecção aguda materna no 2º ou 3º trimestre de gestação. Durante o trabalho de parto de gestantes infectadas, há um risco aumentado de sofrimento fetal. Por fim, a suspeita de infecção pelo CHIKV exige investigação de outras doenças exantemáticas, especialmente o diagnóstico diferencial com outras arboviroses, como dengue e Zika, além das infecções do grupo STORCH.","O curso da infecção na gestante não é diferente do descrito para adultos, mas é importante o monitoramento diário das gestantes com suspeita de chikungunya. Caso sejam verificadas situações que indiquem risco de sofrimento fetal ou viremia próxima ao período do parto, é necessário o acompanhamento em leito de internação.",Fase Crônica/Subaguda,"#Cuidados, #Gestação",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,4,100
chikungunya_qa_0736,Médica,Quais são os riscos associados à infecção por CHIKV em gestantes durante o parto?,"Gestantes infectadas pelo CHIKV apresentam maior risco de sofrimento fetal durante o trabalho de parto. Além disso, a infecção pode levar a complicações como trabalho de parto pré-termo, especialmente no 2º ou 3º trimestre.",Durante o trabalho de parto de gestantes infectadas existe mais risco de sofrimento fetal. Trabalho de parto pré-termo pode ocorrer complicando a infecção aguda materna no 2º ou 3º trimestre de gestação.,Fase Aguda,"#Complicações, #Parto",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,4,100.0
chikungunya_qa_0737,Médica,Quais diagnósticos diferenciais devem ser considerados para a chikungunya em gestantes?,"A suspeita de infecção pelo CHIKV exige investigação de outras doenças exantemáticas, especialmente diagnóstico diferencial com outras arboviroses como dengue e Zika, além das infecções do grupo STORCH.","Vale ressaltar que a suspeita de infecção pelo CHIKV exige investigação das outras doenças exantemáticas, em especial diagnóstico diferencial com outras arboviroses (dengue e Zika) e as infecções do grupo STORCH.",Fase Aguda,"#DiagnósticoDiferencial, #Chikungunya",Nota Técnica nº 28SESSUBPAS-SRAS-DATE-CMI2023.md,78,4,100.0
